id,start1,end1,start2,end2,length,distance
3789,2696911,2696977,3687456,3687522,66,990479
3790,2696911,2696977,3687487,3687553,66,990510
3791,2696911,2696977,3687518,3687584,66,990541
3792,2696911,2696977,3687549,3687615,66,990572
3793,2696911,2696977,3687580,3687646,66,990603
3794,2696911,2696978,3687611,3687678,67,990633
3795,2696911,2696977,3995541,3995607,66,1298564
3796,2696911,2696977,3995572,3995638,66,1298595
3797,2696911,2696977,3995603,3995669,66,1298626
3798,2696921,2696977,3665682,3665738,56,968705
3799,2696921,2696977,3995520,3995576,56,1298543
3800,2696927,2696977,2804320,2804370,50,107343
3801,2696927,2696977,3687317,3687367,50,990340
3802,2741915,2741974,2924770,2924829,59,182796
3803,2741915,2741973,3237824,3237882,58,495851
3804,2741916,2741974,2770056,2770114,58,28082
3805,2741916,2741974,2937764,2937822,58,195790
3806,2741916,2741974,2938053,2938111,58,196079
3807,2741916,2741973,3392994,3393051,57,651021
3808,2741916,2741973,3393188,3393245,57,651215
3809,2741916,2741973,3416435,3416492,57,674462
3810,2741916,2741973,3564497,3564554,57,822524
3811,2741916,2741973,3590375,3590432,57,848402
3812,2741916,2741974,3665642,3665700,58,923668
3813,2741916,2741974,3995480,3995538,58,1253506
3814,2741923,2741973,3547250,3547300,50,805277
3815,2745584,2745650,2919228,2919294,66,173578
3816,2745590,2745648,2949780,2949838,58,204132
3817,2745590,2745648,3763796,3763854,58,1018148
3818,2745591,2745648,3234307,3234364,57,488659
3819,2745591,2745648,3259524,3259581,57,513876
3820,2745591,2745648,3330917,3330974,57,585269
3821,2745591,2745648,3331090,3331147,57,585442
3822,2745591,2745648,3331336,3331393,57,585688
3823,2745591,2745648,3331476,3331533,57,585828
3824,2745591,2745648,3386410,3386467,57,640762
3825,2745591,2745648,3402497,3402554,57,656849
3826,2745591,2745648,3402625,3402682,57,656977
3827,2745591,2745648,3507485,3507542,57,761837
3828,2745591,2745648,3633946,3634003,57,888298
3829,2745591,2745648,3634143,3634200,57,888495
3830,2770055,2770117,2937763,2937825,62,167646
3831,2770055,2770117,2938052,2938114,62,167935
3832,2770055,2770113,3392993,3393051,58,622880
3833,2770055,2770113,3393187,3393245,58,623074
3834,2770055,2770113,3416434,3416492,58,646321
3835,2770055,2770113,3564496,3564554,58,794383
3836,2770055,2770113,3590374,3590432,58,820261
3837,2770056,2770118,2924771,2924833,62,154653
3838,2770056,2770113,3237825,3237882,57,467712
3839,2770056,2770119,3665642,3665705,63,895523
3840,2770056,2770119,3995480,3995543,63,1225361
3841,2770063,2770113,3547250,3547300,50,777137
3842,2804317,2804441,3687314,3687438,124,882873
3843,2804320,2804410,2804351,2804441,90,4008641
3844,2804320,2804432,2852019,2852131,112,47587
3845,2804320,2804401,2852050,2852131,81,47649
3846,2804320,2804370,2852081,2852131,50,47711
3847,2804320,2804441,3665688,3665809,121,861247
3848,2804320,2804441,3665719,3665840,121,861278
3849,2804320,2804441,3665750,3665871,121,861309
3850,2804320,2804441,3665781,3665902,121,861340
3851,2804320,2804424,3665812,3665916,104,861388
3852,2804320,2804393,3665843,3665916,73,861450
3853,2804320,2804441,3665936,3666057,121,861495
3854,2804320,2804432,3665967,3666079,112,861535
3855,2804320,2804401,3665998,3666079,81,861597
3856,2804320,2804370,3666029,3666079,50,861659
3857,2804320,2804441,3687348,3687469,121,882907
3858,2804320,2804441,3687379,3687500,121,882938
3859,2804320,2804441,3687410,3687531,121,882969
3860,2804320,2804441,3687441,3687562,121,883000
3861,2804320,2804441,3687472,3687593,121,883031
3862,2804320,2804441,3687503,3687624,121,883062
3863,2804320,2804441,3687534,3687655,121,883093
3864,2804320,2804432,3687565,3687677,112,883133
3865,2804320,2804401,3687596,3687677,81,883195
3866,2804320,2804370,3687627,3687677,50,883257
3867,2804320,2804441,3995526,3995647,121,1191085
3868,2804320,2804433,3995557,3995670,113,1191124
3869,2804320,2804402,3995588,3995670,82,1191186
3870,2804320,2804371,3995619,3995670,51,1191248
3871,2804332,2804441,3665917,3666026,109,861476
3872,2804335,2804441,2852003,2852109,106,47562
3873,2804345,2804441,3665682,3665778,96,861241
3874,2804345,2804441,3995520,3995616,96,1191079
3875,2804351,2804441,3687317,3687407,90,882876
3876,2804363,2804441,3665917,3665995,78,861476
3877,2804366,2804441,2852003,2852078,75,47562
3878,2804376,2804441,3665682,3665747,65,861241
3879,2804376,2804441,3995520,3995585,65,1191079
3880,2804382,2804441,3687317,3687376,59,882876
3881,2821767,2821840,3716969,3717042,73,895129
3882,2827085,2827157,3661826,3661898,72,834669
3883,2851461,2851544,3927064,3927147,83,1075520
3884,2852003,2852100,2852034,2852131,97,4008634
3885,2852003,2852069,2852065,2852131,66,4008634
3886,2852003,2852131,3665703,3665831,128,813572
3887,2852003,2852131,3665734,3665862,128,813603
3888,2852003,2852131,3665765,3665893,128,813634
3889,2852003,2852123,3665796,3665916,120,813673
3890,2852003,2852092,3665827,3665916,89,813735
3891,2852003,2852061,3665858,3665916,58,813797
3892,2852003,2852131,3665920,3666048,128,813789
3893,2852003,2852132,3665951,3666080,129,813819
3894,2852003,2852100,3665982,3666079,97,813882
3895,2852003,2852069,3666013,3666079,66,813944
3896,2852003,2852131,3687332,3687460,128,835201
3897,2852003,2852131,3687363,3687491,128,835232
3898,2852003,2852131,3687394,3687522,128,835263
3899,2852003,2852131,3687425,3687553,128,835294
3900,2852003,2852131,3687456,3687584,128,835325
3901,2852003,2852131,3687487,3687615,128,835356
3902,2852003,2852131,3687518,3687646,128,835387
3903,2852003,2852131,3687549,3687677,128,835418
3904,2852003,2852100,3687580,3687677,97,835480
3905,2852003,2852069,3687611,3687677,66,835542
3906,2852003,2852131,3995541,3995669,128,1143410
3907,2852003,2852101,3995572,3995670,98,1143471
3908,2852003,2852070,3995603,3995670,67,1143533
3909,2852013,2852131,3665682,3665800,118,813551
3910,2852013,2852131,3995520,3995638,118,1143389
3911,2852019,2852131,3687317,3687429,112,835186
3912,2852031,2852131,3665917,3666017,100,813786
3913,2852044,2852131,3665682,3665769,87,813551
3914,2852044,2852131,3995520,3995607,87,1143389
3915,2852050,2852131,3687317,3687398,81,835186
3916,2852062,2852131,3665917,3665986,69,813786
3917,2852075,2852131,3665682,3665738,56,813551
3918,2852075,2852131,3995520,3995576,56,1143389
3919,2852081,2852131,3687317,3687367,50,835186
3920,2877616,2877690,3426220,3426294,74,548530
3921,2877676,2877845,3426465,3426634,169,548620
3922,2877892,2877948,3426660,3426716,56,548712
3923,2919234,2919292,2949780,2949838,58,30488
3924,2919234,2919292,3763796,3763854,58,844504
3925,2919235,2919292,3234307,3234364,57,315015
3926,2919235,2919292,3259524,3259581,57,340232
3927,2919235,2919292,3330917,3330974,57,411625
3928,2919235,2919292,3331090,3331147,57,411798
3929,2919235,2919292,3331336,3331393,57,412044
3930,2919235,2919292,3331476,3331533,57,412184
3931,2919235,2919292,3386410,3386467,57,467118
3932,2919235,2919292,3402497,3402554,57,483205
3933,2919235,2919292,3402625,3402682,57,483333
3934,2919235,2919292,3507485,3507542,57,588193
3935,2919235,2919292,3633946,3634003,57,714654
3936,2919235,2919292,3634143,3634200,57,714851
3937,2924770,2924828,3237824,3237882,58,312996
3938,2924771,2924832,2937764,2937825,61,12932
3939,2924771,2924832,2938053,2938114,61,13221
3940,2924771,2924828,3392994,3393051,57,468166
3941,2924771,2924828,3393188,3393245,57,468360
3942,2924771,2924828,3416435,3416492,57,491607
3943,2924771,2924828,3564497,3564554,57,639669
3944,2924771,2924828,3590375,3590432,57,665547
3945,2924771,2924833,3665642,3665704,62,740809
3946,2924771,2924833,3995480,3995542,62,1070647
3947,2924778,2924828,3547250,3547300,50,622422
3948,2935229,2935289,3920626,3920686,60,985337
3949,2937763,2937821,3392993,3393051,58,455172
3950,2937763,2937821,3393187,3393245,58,455366
3951,2937763,2937821,3416434,3416492,58,478613
3952,2937763,2937821,3564496,3564554,58,626675
3953,2937763,2937821,3590374,3590432,58,652553
3954,2937764,2937821,3237825,3237882,57,300004
3955,2937764,2937825,3665642,3665703,61,727817
3956,2937764,2937825,3995480,3995541,61,1057655
3957,2937771,2937821,3547250,3547300,50,609429
3958,2938052,2938110,3392993,3393051,58,454883
3959,2938052,2938110,3393187,3393245,58,455077
3960,2938052,2938110,3416434,3416492,58,478324
3961,2938052,2938110,3564496,3564554,58,626386
3962,2938052,2938110,3590374,3590432,58,652264
3963,2938053,2938110,3237825,3237882,57,299715
3964,2938053,2938114,3665642,3665703,61,727528
3965,2938053,2938114,3995480,3995541,61,1057366
3966,2938060,2938110,3547250,3547300,50,609140
3967,2949680,2949767,2949711,2949798,87,4008644
3968,2949680,2949798,3285695,3285813,118,335897
3969,2949680,2949777,3285726,3285823,97,335949
3970,2949680,2949746,3285757,3285823,66,336011
3971,2949680,2949798,3340390,3340508,118,390592
3972,2949680,2949798,3340421,3340539,118,390623
3973,2949680,2949798,3340452,3340570,118,390654
3974,2949680,2949798,3340483,3340601,118,390685
3975,2949680,2949798,3340514,3340632,118,390716
3976,2949680,2949777,3340545,3340642,97,390768
3977,2949680,2949746,3340576,3340642,66,390830
3978,2949680,2949798,3372748,3372866,118,422950
3979,2949680,2949798,3372779,3372897,118,422981
3980,2949680,2949798,3372810,3372928,118,423012
3981,2949680,2949798,3372841,3372959,118,423043
3982,2949680,2949789,3372872,3372981,109,423083
3983,2949680,2949758,3372903,3372981,78,423145
3984,2949680,2949736,3763758,3763814,56,814022
3985,2949681,2949798,3285665,3285782,117,335867
3986,2949681,2949798,3372718,3372835,117,422920
3987,2949711,2949798,3340390,3340477,87,390592
3988,2949711,2949767,3763758,3763814,56,813991
3989,2949712,2949798,3285665,3285751,86,335867
3990,2949712,2949798,3372718,3372804,86,422920
3991,2949742,2949798,3340390,3340446,56,390592
3992,2949742,2949838,3763758,3763854,96,813920
3993,2949743,2949798,3285665,3285720,55,335867
3994,2949743,2949798,3372718,3372773,55,422920
3995,2949781,2949838,3234307,3234364,57,284469
3996,2949781,2949838,3259524,3259581,57,309686
3997,2949781,2949838,3330917,3330974,57,381079
3998,2949781,2949838,3331090,3331147,57,381252
3999,2949781,2949838,3331336,3331393,57,381498
4000,2949781,2949838,3331476,3331533,57,381638
4001,2949781,2949838,3386410,3386467,57,436572
4002,2949781,2949838,3402497,3402554,57,452659
4003,2949781,2949838,3402625,3402682,57,452787
4004,2949781,2949838,3507485,3507542,57,557647
4005,2949781,2949838,3633946,3634003,57,684108
4006,2949781,2949838,3634143,3634200,57,684305
4007,3058980,3059045,3480922,3480987,65,421877
4008,3073288,3073339,3277640,3277691,51,204301
4009,3234291,3234368,3507469,3507546,77,273101
4010,3234292,3234368,3331461,3331537,76,97093
4011,3234295,3234368,3330905,3330978,73,96537
4012,3234295,3234368,3331078,3331151,73,96710
4013,3234296,3234368,3386399,3386471,72,152031
4014,3234297,3234370,3402615,3402688,73,168245
4015,3234299,3234368,3633938,3634007,69,399570
4016,3234300,3234370,3259517,3259587,70,25147
4017,3234300,3234368,3331329,3331397,68,96961
4018,3234300,3234370,3402490,3402560,70,168120
4019,3234300,3234368,3634136,3634204,68,399768
4020,3234307,3234364,3763797,3763854,57,529433
4021,3237825,3237889,3392994,3393058,64,155105
4022,3237825,3237889,3393188,3393252,64,155299
4023,3237825,3237895,3416435,3416505,70,178540
4024,3237825,3237893,3564497,3564565,68,326604
4025,3237825,3237895,3590375,3590445,70,352480
4026,3237825,3237882,3665642,3665699,57,427760
4027,3237825,3237882,3995480,3995537,57,757598
4028,3237832,3237882,3547250,3547300,50,309368
4029,3259508,3259587,3402481,3402560,79,142894
4030,3259508,3259585,3634127,3634204,77,374542
4031,3259516,3259585,3331328,3331397,69,71743
4032,3259517,3259585,3330910,3330978,68,71325
4033,3259517,3259585,3331083,3331151,68,71498
4034,3259517,3259585,3331469,3331537,68,71884
4035,3259517,3259585,3386403,3386471,68,126818
4036,3259517,3259587,3402618,3402688,70,143031
4037,3259517,3259585,3507478,3507546,68,247893
4038,3259517,3259585,3633939,3634007,68,374354
4039,3259524,3259581,3763797,3763854,57,504216
4040,3285665,3285792,3285696,3285823,127,4008604
4041,3285665,3285761,3285727,3285823,96,4008604
4042,3285665,3285823,3340391,3340549,158,54568
4043,3285665,3285823,3340422,3340580,158,54599
4044,3285665,3285823,3340453,3340611,158,54630
4045,3285665,3285823,3340484,3340642,158,54661
4046,3285665,3285792,3340515,3340642,127,54723
4047,3285665,3285761,3340546,3340642,96,54785
4048,3285665,3285730,3340577,3340642,65,54847
4049,3285665,3285823,3372718,3372876,158,86895
4050,3285665,3285823,3372749,3372907,158,86926
4051,3285665,3285823,3372780,3372938,158,86957
4052,3285665,3285823,3372811,3372969,158,86988
4053,3285665,3285804,3372842,3372981,139,87038
4054,3285665,3285773,3372873,3372981,108,87100
4055,3285665,3285742,3372904,3372981,77,87162
4056,3285665,3285720,3763759,3763814,55,478039
4057,3285695,3285823,3340390,3340518,128,54567
4058,3285695,3285751,3763758,3763814,56,478007
4059,3285696,3285823,3372718,3372845,127,86895
4060,3285726,3285823,3340390,3340487,97,54567
4061,3285726,3285782,3763758,3763814,56,477976
4062,3285727,3285823,3372718,3372814,96,86895
4063,3285757,3285823,3340390,3340456,66,54567
4064,3285757,3285813,3763758,3763814,56,477945
4065,3285758,3285823,3372718,3372783,65,86895
4066,3318034,3318096,3502928,3502990,62,184832
4067,3330905,3330988,3507473,3507556,83,176485
4068,3330906,3330984,3386399,3386477,78,55415
4069,3330907,3330978,3402615,3402686,71,71637
4070,3330909,3330984,3633938,3634013,75,302954
4071,3330910,3330978,3402490,3402558,68,71512
4072,3330910,3330984,3634136,3634210,74,303152
4073,3330917,3330974,3763797,3763854,57,432823
4074,3331078,3331157,3507473,3507552,79,176316
4075,3331079,3331160,3386399,3386480,81,55239
4076,3331080,3331151,3402615,3402686,71,71464
4077,3331082,3331160,3633938,3634016,78,302778
4078,3331083,3331151,3402490,3402558,68,71339
4079,3331083,3331159,3634136,3634212,76,302977
4080,3331090,3331147,3763797,3763854,57,432650
4081,3331328,3331397,3402489,3402558,69,71092
4082,3331328,3331405,3634135,3634212,77,302730
4083,3331329,3331406,3386403,3386480,77,54997
4084,3331329,3331397,3402618,3402686,68,71221
4085,3331329,3331403,3507478,3507552,74,176075
4086,3331329,3331406,3633939,3634016,77,302533
4087,3331336,3331393,3763797,3763854,57,432404
4088,3331461,3331543,3507470,3507552,82,175927
4089,3331465,3331546,3386399,3386480,81,54853
4090,3331466,3331537,3402615,3402686,71,71078
4091,3331468,3331546,3633938,3634016,78,302392
4092,3331469,3331537,3402490,3402558,68,70953
4093,3331469,3331545,3634136,3634212,76,302591
4094,3331476,3331533,3763797,3763854,57,432264
4095,3340390,3340611,3340421,3340642,221,4008510
4096,3340390,3340580,3340452,3340642,190,4008510
4097,3340390,3340549,3340483,3340642,159,4008510
4098,3340390,3340518,3340514,3340642,128,4008510
4099,3340390,3340623,3372748,3372981,233,32125
4100,3340390,3340592,3372779,3372981,202,32187
4101,3340390,3340561,3372810,3372981,171,32249
4102,3340390,3340530,3372841,3372981,140,32311
4103,3340390,3340499,3372872,3372981,109,32373
4104,3340390,3340468,3372903,3372981,78,32435
4105,3340390,3340446,3763758,3763814,56,423312
4106,3340391,3340642,3372718,3372969,251,32076
4107,3340421,3340477,3763758,3763814,56,423281
4108,3340422,3340642,3372718,3372938,220,32076
4109,3340452,3340508,3763758,3763814,56,423250
4110,3340453,3340642,3372718,3372907,189,32076
4111,3340483,3340539,3763758,3763814,56,423219
4112,3340484,3340642,3372718,3372876,158,32076
4113,3340514,3340570,3763758,3763814,56,423188
4114,3340515,3340642,3372718,3372845,127,32076
4115,3340545,3340601,3763758,3763814,56,423157
4116,3340546,3340642,3372718,3372814,96,32076
4117,3340576,3340632,3763758,3763814,56,423126
4118,3340577,3340642,3372718,3372783,65,32076
4119,3372718,3372950,3372749,3372981,232,4008499
4120,3372718,3372919,3372780,3372981,201,4008499
4121,3372718,3372888,3372811,3372981,170,4008499
4122,3372718,3372857,3372842,3372981,139,4008499
4123,3372718,3372773,3763759,3763814,55,390986
4124,3372748,3372804,3763758,3763814,56,390954
4125,3372779,3372835,3763758,3763814,56,390923
4126,3372810,3372866,3763758,3763814,56,390892
4127,3372841,3372897,3763758,3763814,56,390861
4128,3372872,3372928,3763758,3763814,56,390830
4129,3372903,3372959,3763758,3763814,56,390799
4130,3386399,3386477,3507474,3507552,78,120997
4131,3386400,3386471,3402615,3402686,71,16144
4132,3386402,3386481,3633938,3634017,79,247457
4133,3386403,3386471,3402490,3402558,68,16019
4134,3386403,3386479,3634136,3634212,76,247657
4135,3386410,3386467,3763797,3763854,57,377330
4136,3392989,3393058,3416430,3416499,69,23372
4137,3392990,3393058,3564493,3564561,68,171435
4138,3392990,3393058,3590371,3590439,68,197313
4139,3392994,3393051,3665642,3665699,57,272591
4140,3392994,3393051,3995480,3995537,57,602429
4141,3393001,3393051,3547250,3547300,50,154199
4142,3393183,3393252,3416430,3416499,69,23178
4143,3393184,3393252,3564493,3564561,68,171241
4144,3393184,3393252,3590371,3590439,68,197119
4145,3393188,3393245,3665642,3665699,57,272397
4146,3393188,3393245,3995480,3995537,57,602235
4147,3393195,3393245,3547250,3547300,50,154005
4148,3402479,3402558,3634125,3634204,79,231567
4149,3402490,3402558,3507478,3507546,68,104920
4150,3402490,3402558,3633939,3634007,68,231381
4151,3402497,3402554,3763797,3763854,57,361243
4152,3402615,3402686,3507475,3507546,71,104789
4153,3402617,3402686,3633938,3634007,69,231252
4154,3402618,3402686,3634136,3634204,68,231450
4155,3402625,3402682,3763797,3763854,57,361115
4156,3416431,3416503,3564493,3564565,72,147990
4157,3416431,3416523,3590371,3590463,92,173848
4158,3416435,3416492,3665642,3665699,57,249150
4159,3416435,3416492,3995480,3995537,57,578988
4160,3416442,3416492,3547250,3547300,50,130758
4161,3486291,3486372,3495316,3495397,81,8944
4162,3507477,3507552,3633938,3634013,75,126386
4163,3507478,3507552,3634136,3634210,74,126584
4164,3507485,3507542,3763797,3763854,57,256255
4165,3510191,3510245,3510209,3510263,54,4008690
4166,3547250,3547300,3564504,3564554,50,17204
